x,y,z
-0.057744,-0.000203229,0.730433
-0.0154607,-0.0216319,0.701546
-0.0396754,-0.0165857,0.713521
-0.0250109,-0.00233288,0.629327
-0.0289095,-0.0173083,0.710504
-0.00726768,-0.0181632,0.703502
-0.0425528,-0.00817059,0.633251
-0.0123935,-0.0194025,0.705781
-0.0185489,-0.00281877,0.631739
-0.0541705,-0.00780568,0.640137
0.00390712,-0.000695221,0.714203
-0.0578532,0.000627704,0.737443
-0.0965768,0.00979433,0.757945
-0.0120064,0.00333348,0.635958
-0.0657921,0.0103078,0.657376
-0.0418899,-0.0131886,0.63708
-0.0511344,-0.0148402,0.644393
0.00362483,0.00158379,0.722177
-0.00686146,-0.00489504,0.63757
-0.0502191,-0.0168964,0.646063
0.00132439,0.016103,0.650115
-0.0649047,0.00320897,0.666663
-0.00105507,-0.00764526,0.644846
-0.058079,-0.0183844,0.658967
-0.0580148,-0.0186814,0.658672
-0.00696302,-0.0184371,0.644214
-0.0654765,-0.000657193,0.673335
-0.0577304,-0.0169745,0.666979
-0.0332138,-0.031464,0.65371
-0.0238133,-0.0290264,0.653506
-0.0438575,-0.031129,0.659462
-0.0524477,-0.0222213,0.667804
-0.00902434,-0.0277929,0.652438
-0.026531,-0.032713,0.656229
-0.0644105,-0.00717151,0.685836
-0.0705389,0.0150524,0.701646
-0.0412983,-0.0294922,0.665416
-0.00699784,-0.0265995,0.656604
-0.00981131,-0.0292019,0.657297
-0.00978171,-0.0299218,0.656868
-0.0175751,-0.033372,0.660187
-0.0229414,-0.0344272,0.661324
-0.0386267,-0.0338973,0.666984
-0.0707933,0.017471,0.710959
0.0119228,0.00935579,0.679949
0.00124061,-0.0168205,0.6672
-0.0534629,-0.0139188,0.688683
-0.0210024,-0.0356579,0.664288
-0.0294109,-0.0334391,0.668906
-0.0620409,-0.00230048,0.699576
-0.0111125,-0.0307395,0.665695
-0.0394539,-0.0279727,0.676948
-0.00244647,-0.0246902,0.667393
-0.065207,0.00527836,0.707483
-0.0632932,0.00260268,0.707691
-0.008623,-0.0284937,0.670218
-0.05542,-0.00660296,0.702455
0.00619411,-0.0085631,0.680923
-0.00191728,-0.0250591,0.672861
-0.00411549,-0.0260849,0.672747
-0.0428341,-0.0207585,0.689741
-0.0360123,-0.0267107,0.684515
0.00705121,-0.00802107,0.685045
0.00361667,-0.00995058,0.684816
-0.0588445,0.00229328,0.713925
0.0598974,0.0541365,0.71034
-0.0522765,-0.00998493,0.705858
-0.00348366,-0.0206821,0.682526
-0.0361431,-0.0258074,0.689975
0.0653181,0.0568198,0.711867
-0.0273584,-0.0257273,0.690532
-0.0202592,-0.0238146,0.68951
-0.0246461,-0.0260362,0.690113
-0.0283481,-0.0250629,0.692755
-0.0431942,-0.0164095,0.70493
0.00172078,-0.00832335,0.695095
0.00160747,-0.0152009,0.690585
0.00166902,-0.0124431,0.692569
-0.0298375,-0.0230675,0.696063
-0.0391867,-0.019327,0.701829
-0.0152866,-0.0255076,0.690012
0.0167443,0.0108424,0.704349
-0.00510206,-0.0224432,0.689049
-0.00995779,-0.0244508,0.689515
-0.0332354,-0.024024,0.697764
-0.0639039,0.0158928,0.737862
-0.0558895,-0.00226811,0.723308
0.00535051,-0.00312463,0.702645
-0.00267276,-0.0150932,0.697625
-0.00548108,-0.0201987,0.695144
0.0641239,0.044615,0.716086
-0.0421147,-0.0129467,0.713463
0.0062102,-0.00337787,0.704419
-0.0169693,-0.0199605,0.70234
-0.00715994,-0.0169952,0.70172
0.0133067,0.00723177,0.712854
-0.00944356,-0.0194664,0.702702
-0.0115591,-0.0212236,0.702362
-0.057326,-0.00181046,0.731019
-0.0573563,-0.00167492,0.731181
-0.0431895,-0.00496332,0.725683
0.0641927,0.0389346,0.72032
-0.0138124,-0.0171716,0.70889
-0.0340378,-0.0132715,0.71858
-0.0943484,0.00706059,0.756598
-0.0207756,-0.000294177,0.732832
-0.00560883,0.00179899,0.729338
0.00533632,0.0116725,0.733589
-0.0799187,-0.000423834,0.758532
-0.0129237,0.0038073,0.739491
0.0111083,0.00560599,0.723209
-0.0208933,-0.0249119,0.645696
-0.0388368,-0.0255533,0.651172
0.0044641,0.0047906,0.656416
0.0199169,0.1101,0.651019
-0.0664453,0.000328886,0.678773
-0.0670524,0.00522258,0.681826
-0.0291645,-0.0284087,0.650064
0.00635872,0.00227268,0.658012
-0.0703758,0.0345141,0.658652
-0.083549,0.0029578,0.765161
-0.0519691,0.0129933,0.642377
-0.0299506,-3.14702e-05,0.629531
-0.0354223,-0.00108023,0.630574
-0.110082,0.0716092,0.700134
-0.0655767,0.0089626,0.656473
-0.0557644,-0.0139641,0.643477
0.000949296,0.00200769,0.738805
-0.0228796,-0.0161272,0.642761
-0.0229251,-0.0185863,0.644284
-0.0307287,-0.0231283,0.644615
-0.00318469,-0.0112059,0.643123
0.00665737,0.0125937,0.654627
-0.0304853,-0.0249535,0.64628
-0.0636383,-0.00261123,0.670112
-0.070449,0.0091514,0.681814
-0.00167147,-0.0147771,0.647876
-0.0564089,-0.0187561,0.6699
0.0572937,0.0683748,0.688617
-0.00929966,-0.0286313,0.652212
-0.044837,-0.0280772,0.658014
-0.0722984,0.0176819,0.695469
0.00875058,-0.000902843,0.668745
0.00153691,-0.0168097,0.662011
-0.0461814,-0.0305483,0.660348
-0.042152,-0.0351066,0.666097
0.00389603,-0.0130239,0.665156
-0.024971,-0.0344894,0.661061
0.00762623,-0.00361475,0.670599
-0.0245397,-0.0354788,0.664029
-0.0167839,-0.034563,0.663385
0.00851273,-0.00348757,0.675946
-0.0229377,-0.0341563,0.667318
-0.0679443,0.00993231,0.711682
-0.0229729,-0.0321087,0.670919
0.0172734,0.0238313,0.697017
-0.0247642,-0.0264594,0.678341
-0.0244686,-0.0311687,0.675482
-0.0643033,0.00469873,0.717318
-0.0397436,-0.0217572,0.69221
0.0137229,0.0139865,0.699686
0.0227706,0.0366929,0.712223
-0.0434824,-0.0188491,0.698082
-0.0608129,-0.00270019,0.714517
0.00227165,-0.0169425,0.685214
0.0161831,0.0123579,0.701017
-0.0216772,-0.0260221,0.690254
-0.0459837,-0.0149758,0.706075
-0.0410682,-0.0164972,0.705243
-0.00246204,-0.0177799,0.692629
-0.0110041,-0.0209418,0.694467
-0.0242206,-0.0270162,0.694538
-0.00433485,-0.0195596,0.693564
-0.0405457,-0.0130722,0.711112
0.0139529,0.00683859,0.709031
-0.060695,0.00954285,0.736149
-0.0116148,-0.0172728,0.704906
-0.0996999,0.0143714,0.760117
0.0233778,0.0131627,0.718381
-0.0497974,-0.0074461,0.729461
0.0668814,0.0520654,0.733332
-0.0548975,-0.0185766,0.673795
0.00253067,-0.0159133,0.659066
-0.0195589,-0.0322671,0.657185
0.010093,0.00152519,0.673937
-0.0623637,-0.00522566,0.693334
-0.0666279,0.00692181,0.703127
-0.00819837,0.00306186,0.74935
-0.0585589,-0.00494926,0.698459
-0.0407677,-0.0275936,0.680016
-0.00346243,-0.00208609,0.744365
-0.00122362,-0.0234188,0.67091
-0.0170474,-0.0301729,0.673111
-0.040975,-0.0228271,0.686628
-0.0291509,-0.0295129,0.67921
-0.0239889,-0.0277498,0.680528
-0.013371,-0.0208833,0.683386
0.0623829,0.0547296,0.708777
0.000983944,-0.0178204,0.682177
-0.00751783,-0.0245258,0.681477
-5.21943e-05,-0.0196285,0.682518
0.0603669,0.0161292,0.742445
-0.0434549,0.128754,0.658327
-0.0177898,-0.0294746,0.682519
0.0137461,0.0090952,0.700603
0.00687773,-0.0090818,0.694966
-0.0520308,-0.00554458,0.719504
0.00403935,-0.00487696,0.701668
-0.0489125,-0.00520908,0.721999
-0.0383935,-0.0129422,0.71417
-0.100094,0.0111918,0.751884
-0.0228418,-0.0182894,0.706717
-0.043351,-0.00676731,0.721943
-0.0901495,0.0896763,0.675381
-0.0407256,-0.00614127,0.723909
-0.03682,-0.00678131,0.725526
0.0245802,0.0140624,0.72211
-0.0209545,-0.00288397,0.726312
-0.0322468,-0.00846709,0.726845
-0.0363867,0.0152116,0.636201
-0.0322505,-0.00630697,0.728598
-0.0352978,-0.00758387,0.728719
-0.0184529,-0.00384809,0.72824
-0.0269839,0.00808907,0.740872
-0.0126034,-0.00381781,0.728688
-0.0795677,0.0507588,0.68115
-0.0824687,0.0504175,0.689292
-0.0068832,0.00103682,0.733729
-0.0870346,0.0660907,0.700512
-0.0197852,-0.0106943,0.637341
-0.0601329,-0.0106001,0.659806
-0.0257086,-0.0214787,0.64339
0.00442017,0.0070363,0.653583
-0.0188034,-0.0226053,0.644229
0.00948434,0.00329129,0.738793
-0.0118064,-0.00214734,0.743192
-0.0171741,-0.00837232,0.754652
-0.0523665,-0.0107856,0.766058
-0.042485,-0.0141889,0.76378
0.0645594,0.00327305,0.756312
-0.0693698,0.0359875,0.655723
-0.0871403,0.0622645,0.694608
-0.084354,0.0596548,0.70194
-0.0296277,-0.0212057,0.642287
-0.0839057,0.062992,0.710435
0.00315999,-0.00746855,0.657701
0.00705103,-0.000590929,0.665305
-0.0434582,-0.0313139,0.662852
-0.0593149,-0.0107298,0.687185
-0.00782833,-0.0315627,0.658357
-0.0761792,0.0340296,0.723107
-0.0225451,-0.0349915,0.663734
-0.0519718,-0.0162318,0.687233
-0.0480876,-0.0122618,0.689687
-0.0664477,0.00708923,0.715919
0.00293264,-0.0131191,0.680513
-0.0132843,-0.0265373,0.683509
-0.0351645,-0.0225745,0.695857
0.00478015,-0.0127488,0.689798
-0.0437148,-0.0124047,0.711084
-0.0459187,-0.0106901,0.715596
-0.0268607,-0.0183527,0.707282
-0.0510141,-0.00390498,0.726025
-0.0459006,-0.00495968,0.724111
0.0236782,0.0128459,0.713093
-0.0188509,-0.0188712,0.705671
0.0130671,0.00409554,0.712689
-0.057514,0.00163405,0.739821
0.0081351,0.00206346,0.719338
-0.0533383,0.0011195,0.742764
0.00177201,0.00194304,0.727983
-0.0214578,-0.00197183,0.732993
-0.00223836,0.000134446,0.731604
-0.0510706,-0.0012277,0.747611
-0.0129076,0.00121026,0.736406
-0.0260933,0.00456739,0.749361
-0.0805511,-0.00268567,0.763141
0.0623707,0.0167687,0.73873
-0.0187713,-0.00752296,0.751117
-0.0115575,-0.00826301,0.751983
-0.0216945,-0.00921723,0.756373
-0.0661436,-0.0177375,0.78407
0.0670013,-0.00673738,0.755602
-0.0505017,-0.0081864,0.749002
0.0619195,0.0566641,0.704239
0.0059949,0.00297656,0.741186
-0.0149988,-0.00182603,0.746347
-0.0635364,0.00544928,0.720844
-0.0431978,-0.0176073,0.700621
-0.0668133,0.0315382,0.750148
0.0608886,0.0419211,0.719793
-0.0174531,-0.00763547,0.760722
-0.0254021,-0.00902099,0.762729
-0.0244565,0.123608,0.657103
-0.0308624,0.108092,0.651384
-0.0304064,-0.0189377,0.711641
-0.0178047,-0.0130925,0.715542
0.00655133,0.00756197,0.734738
-0.0260337,-0.0255258,0.646622
-0.0263068,-0.00361087,0.745518
-0.0331145,-0.0210229,0.680951
-0.0410477,-0.0102986,0.634287
0.0253875,0.006203,0.738539
0.0052171,0.07587,0.669655
0.0247874,0.03803,0.711674
-0.0432608,-0.0120097,0.638624
0.058777,0.0462903,0.711224
-0.0645176,0.00750909,0.65822
-0.0228691,0.000623789,0.741097
-0.0270281,-0.0189221,0.639664
-0.00458473,-0.000979683,0.735622
0.0294407,0.00846662,0.732305
-0.0540596,-0.0208401,0.65864
0.0578761,0.00491316,0.741638
-0.00305921,-0.0147005,0.647408
-0.0216659,-0.0265752,0.648877
-0.0483308,-0.0284843,0.656772
-0.0529411,-0.0179108,0.67787
-0.053407,-0.0165257,0.67848
-0.04976,-0.0209156,0.679735
-0.0482067,-0.00917086,0.766066
0.0162057,0.0345226,0.697928
-0.00583415,-0.0299968,0.664957
-0.00153896,-0.019542,0.678245
-0.0139866,-0.0313368,0.675723
-0.0317811,-0.0240655,0.690403
0.0145765,0.0118284,0.704751
-0.0252215,-0.0252297,0.692405
-0.0587362,0.00154986,0.723937
-0.0249017,-0.0223506,0.699369
-0.01059,-0.0219097,0.69752
0.0593142,0.0321138,0.721681
-0.0970035,0.00848963,0.76044
0.0122787,0.00406452,0.723111
-0.00839804,0.000217336,0.729677
-0.0899256,-0.00114562,0.7571
-0.0348218,0.00194645,0.745051
-0.0838236,0.0550149,0.683422
-0.0840064,0.0566047,0.684456
-0.0543021,-0.011995,0.648677
-0.035377,-0.0290926,0.652478
-0.0301273,-0.0287999,0.654693
-0.0810376,0.0735981,0.684526
0.000933833,0.0710425,0.670413
-0.0650315,0.119412,0.66497
-0.0690888,0.0349155,0.665956
-0.0333907,-0.0176149,0.635455
-0.0682421,0.0111631,0.700864
0.0161966,0.0205284,0.699481
-0.0439407,-0.0138842,0.724456
-0.0889809,0.00394318,0.775352
-0.0268772,-0.00595911,0.725327
-0.00916347,-0.0122042,0.716567
0.0650558,0.0432141,0.747698
0.0155351,0.00397847,0.744675
-0.0139896,-0.0255382,0.686986
-0.0400747,-0.00835823,0.752223
0.0637451,-0.00610298,0.772843
0.0430374,0.0869368,0.711263
-0.0944989,0.0159732,0.720477
-0.0958611,0.0253858,0.726897
-0.0457511,-0.0160651,0.702769
-0.0457344,-0.0156504,0.703043
-0.0759209,0.108081,0.664721
-0.0487198,-0.0272595,0.666374
-0.0415658,-0.00540613,0.726662
-0.0489997,-0.0278194,0.656835
-0.0456952,-0.0303776,0.669276
-0.0455212,-0.0322269,0.666334
-0.0389578,-0.0152571,0.710551
-0.0383034,-0.0129607,0.716523
-0.0500714,-0.0169646,0.648322
-0.0476451,-0.0235503,0.653551
-0.0379147,-0.0228939,0.688983
-0.0385329,-0.0247329,0.68273
-0.0286743,0.00276874,0.741204
-0.0330677,-0.0277426,0.681869
-0.0336483,-0.0344006,0.670625
-0.0272736,0.00570293,0.74045
-0.0501306,0.0302107,0.646515
-0.0341089,-0.0374103,0.664004
-0.0350691,-0.0253192,0.646762
-0.0350772,-0.0250887,0.646866
-0.0269469,-0.0313435,0.675417
-0.0224167,-0.018973,0.706277
-0.0358549,-0.0163452,0.641752
-0.0322525,-0.0266234,0.648833
-0.0226408,-0.0265038,0.691467
-0.0273341,-0.0351903,0.661188
-0.0171975,0.00161587,0.739481
-0.0263044,-0.0348256,0.663957
-0.0289706,-0.0290668,0.651414
-0.0223612,-0.0283245,0.680907
-0.0221687,-0.0340564,0.663649
-0.00764391,-0.00535424,0.749538
-0.00767082,-0.00543291,0.749436
-0.0218233,-0.0337188,0.660479
-0.00827462,-0.00341744,0.746532
-0.021445,-0.0342252,0.661085
-0.0117092,-0.0053192,0.728077
-0.00879578,-0.0011209,0.745208
-0.020603,-0.0338334,0.661932
-0.0242049,-0.0230432,0.644122
-0.0114901,-0.0225899,0.699937
0.000449418,-0.00373113,0.765127
-0.0139886,-0.0269007,0.678666
-0.00234961,-0.00234636,0.74593
-0.0216056,-0.0216658,0.644282
-0.00823793,-0.0179257,0.706306
-0.0086225,-0.0235345,0.689639
-0.00345173,-0.00299303,0.724056
-0.00259847,-0.00110582,0.722472
-3.22338e-05,-0.000418462,0.733789
-0.00434731,-0.0155111,0.701398
0.00221409,-0.000628031,0.735522
0.00497253,0.0014078,0.742443
-0.0301635,0.107721,0.657762
-0.00152183,-0.0146504,0.699075
0.00229035,8.14033e-05,0.722881
-0.00874883,-0.0285853,0.655851
-0.00435286,-0.0249289,0.671611
-0.106714,0.0237445,0.747928
0.00946752,-0.00104977,0.743901
0.00571247,0.0107862,0.732395
0.00820767,0.00539152,0.736907
0.00797711,0.0100076,0.732572
0.00676278,-0.000435498,0.710299
-0.00567184,-0.0184677,0.64644
0.00321283,-0.0153481,0.683399
-0.0828038,-0.00155773,0.767634
0.00755413,-0.011538,0.687962
-0.000468226,-0.0158561,0.652201
-0.000485495,-0.0159934,0.652123
0.00690303,-0.0084001,0.683299
0.0166421,0.0133267,0.730027
0.00876127,-0.0069461,0.686159
0.0271596,0.000950091,0.762275
0.0218474,0.00309143,0.738953
-0.00101505,0.0134501,0.646252
-0.0580107,0.00168344,0.738265
-0.0583845,0.0026882,0.730319
-0.0572473,0.00150415,0.736833
0.00384716,0.00149208,0.652805
0.0139182,0.0137717,0.698371
-0.00131284,0.0709926,0.666215
-0.0603692,0.00446119,0.714621
0.0263998,0.0031411,0.738484
0.0328896,0.000757246,0.761346
0.0332236,0.000281001,0.762574
0.0350435,-0.00468955,0.765345
-0.0625762,-0.00592654,0.673463
0.0366384,-0.00686165,0.769301
-0.0568424,-0.0063137,0.700914
0.0219396,0.0103839,0.71776
-0.0582964,-0.00959834,0.685823
0.0168023,0.0240263,0.690426
-0.0582109,-0.0179148,0.660256
0.0291681,0.0135131,0.727977
-0.0515174,-0.0117836,0.702669
-0.054824,-0.0229811,0.662179
-0.0602172,-0.00794456,0.685757
-0.0459428,-0.0186555,0.695804
-0.0584728,-0.00427683,0.656709
-0.0508536,-0.02314,0.653098
-0.0311044,-0.00921935,0.772085
-0.0433445,-0.0195239,0.692435
-0.0476093,-0.0151569,0.689372
-0.0496122,-0.0216809,0.650416
-0.037974,-0.0197425,0.700159
-0.0308863,0.00402373,0.742974
-0.0296333,0.00321283,0.742093
-0.110796,0.0867143,0.67877
-0.07064,-0.0224127,0.779641
-0.0411941,-0.0122805,0.639691
-0.0298991,-0.028671,0.678026
-0.015979,-0.00578742,0.766968
0.0652033,-0.00447119,0.757598
-0.038642,-0.0175789,0.640281
-0.0267583,-0.0300076,0.67751
-0.0370108,-0.0143479,0.637136
-0.0366122,-0.0128128,0.635127
-0.0182065,-0.00264319,0.747727
-0.0184093,-0.0179819,0.706144
-0.0160452,-0.004683,0.726358
-0.0126259,-0.00533965,0.765981
-0.0273377,-0.029555,0.650088
-0.0247852,-0.0278346,0.685438
-0.0208705,-0.0281109,0.681076
-0.020752,-0.0317007,0.672118
0.0602639,0.0306859,0.726168
-0.0102178,-0.00612871,0.754094
-0.0124319,-0.0187425,0.706309
-0.0674673,0.0063573,0.71689
-0.0105705,-0.00122331,0.746492
-0.00348767,-0.00380937,0.752733
-0.0156958,-0.0292879,0.674973
-0.00850319,-0.00122478,0.725124
-0.0795049,0.0511134,0.685577
-0.0709248,0.00870013,0.674232
-0.0793629,0.0535541,0.680356
-0.0658005,-0.00402189,0.683253
-0.0107774,-0.0247795,0.681236
-0.0607258,0.000512442,0.709154
-0.065496,-0.000598571,0.674555
-0.0651181,-0.000249661,0.676022
0.00185349,0.00047973,0.745384
0.00135357,-0.00149172,0.753729
-0.0642679,-0.002271,0.67376
-0.00623482,-0.00937538,0.713016
-0.0583619,-0.00376074,0.705308
0.00418199,-0.00131448,0.743941
-0.0141724,-0.0315505,0.659001
-0.059542,-0.00926885,0.686384
-0.0626702,-0.00587435,0.668884
-0.00808907,-0.0307179,0.665606
-0.0563133,-0.0069097,0.703726
-0.0647764,0.00526238,0.667784
-0.0051402,-0.0255103,0.674934
-0.0545863,-0.00992292,0.695817
-0.0551482,-0.0115104,0.686252
-0.0414861,-0.0130299,0.761138
-0.00628905,-0.0271726,0.670396
-0.0559885,-0.0230426,0.662089
-0.0553438,-0.0248863,0.662152
-0.000932393,-0.0187646,0.683197
-0.0553372,-0.0241893,0.662545
-0.0505926,-0.00932022,0.706144
-0.0542539,-0.0242804,0.665276
-0.0497393,-0.0132663,0.70268
-0.0637478,0.0165422,0.655575
-0.0481675,-0.0101973,0.710435
-0.00279066,-0.023977,0.678443
-0.048236,-0.0139215,0.701128
-0.0621705,0.0132957,0.653155
-0.0355972,-0.00983703,0.772873
-0.0474146,-0.0128443,0.701267
0.00207625,-0.0150417,0.688983
0.013465,0.00626054,0.736978
0.0101266,0.00153431,0.710088
0.0228315,-7.58725e-05,0.759904
0.0133574,0.00734969,0.71306
0.00872489,-0.00819387,0.681475
0.0311148,0.00274339,0.761653
0.063811,0.0678705,0.694451
-0.0181733,-0.00864028,0.63647
-0.00246346,-0.0180097,0.6926
-0.0319892,-0.0302728,0.653803
-0.0228346,-0.0182481,0.706805
0.00536042,0.0107525,0.733069
-0.00841106,-0.0186716,0.647371
-0.0153131,-0.022521,0.697401
-0.0194727,0.114739,0.655634
0.0166701,0.0115346,0.704901
-0.0121121,-0.00845211,0.636858
0.00996418,0.0033841,0.665021
0.0223212,0.0109624,0.71398
0.0326795,0.00822141,0.733284
0.028476,0.0924224,0.672289
0.0124549,0.00525321,0.705515
0.0603893,0.0162093,0.742569
-0.0967861,0.00942192,0.758142
-0.0901288,0.0899565,0.67549
-0.0634287,0.00358964,0.705754
-0.0581602,-0.00160642,0.712797
-0.0654725,-0.000720258,0.673342
-0.0520245,-0.00548882,0.719614
-0.0516667,-0.0265153,0.666247
-0.0522744,-0.00996962,0.70595
-0.0461745,-0.0306119,0.660379
-0.0383821,-0.0130085,0.71425
-0.0383656,-0.0123167,0.717607
-0.0518551,-0.023897,0.661659
-0.043459,-0.0313772,0.662869
-0.0471562,-0.0241899,0.653559
-0.0397265,-0.0217084,0.69232
-0.0439752,-0.0290945,0.659674
-0.0273943,-0.0284015,0.684107
-0.0525337,-0.00546144,0.641148
-0.0140098,-0.00605828,0.751609
-0.0394444,-0.0279795,0.677013
-0.0137447,-0.0325549,0.663924
-0.0182776,-0.0237006,0.645884
-0.0377868,-0.0301201,0.653839
-0.00729637,-0.0222356,0.692592
0.000989697,-0.00145442,0.736508
0.000423899,0.00180492,0.733759
-0.0356181,-0.0309869,0.654313
-0.00946208,-0.027122,0.653297
-0.00934106,-0.00795365,0.763374
-0.0193068,-0.028297,0.681284
-0.0170079,-0.027531,0.681055
-0.015267,-0.025441,0.690121
-0.0225483,-0.0271779,0.649844
-0.00233553,-0.00212566,0.753159
-0.016435,-0.0319159,0.662298
0.00436511,-0.00328253,0.762951
-0.0251969,-0.000110608,0.630601
-0.0160766,-0.0254042,0.648975
0.000428085,0.00283726,0.734019
-0.00540669,-0.022655,0.68459
0.00444245,0.00182986,0.742516
0.00499889,-0.012514,0.689812
-0.109218,0.0729079,0.705298
-0.0879313,0.0534268,0.689258
-0.0558219,-0.00160137,0.737466
-0.0268555,-0.0183166,0.707367
-0.0190229,-0.0183523,0.706162
-0.0482382,-0.00912998,0.76617
-0.0501479,-0.0131157,0.643732
-0.031715,-0.0248414,0.689975
-0.0276778,0.000360428,0.735273
-0.0249122,-0.0223865,0.699409
0.00596776,-0.0119236,0.688104
-0.00304962,-0.0156221,0.646956
-0.00137333,-0.00323613,0.745972
-0.109467,0.0524553,0.706746
-0.0592849,0.00258478,0.724776
0.0211971,0.00196255,0.733457
0.0153785,0.123834,0.680243
-0.00386826,-0.00519054,0.738221
-0.0302258,-0.00284632,0.74753
0.0229969,0.00898733,0.731327
-0.0172211,-0.021593,0.696367
0.000346214,-0.0167865,0.691058
-0.0311466,0.000771163,0.742233
-0.0325712,0.00185207,0.742281
0.0232549,0.0144511,0.72481
-0.0132861,-0.0278062,0.680202
-0.0227611,-0.0175567,0.709907
-0.0201033,-0.0353298,0.662819
-0.0387598,-0.0113202,0.716556
-0.020087,-0.0173747,0.70429
-0.00593837,-0.020696,0.69597
-0.0243881,-0.0343777,0.660768
-0.0296441,-0.0173027,0.705451
6.06178e-05,-0.0234059,0.673294
-0.0447717,-0.0177694,0.69191
-0.0134059,-0.0325301,0.661136
-0.0368722,-0.0369862,0.664667
0.0341508,-0.0057107,0.765649
-0.0312413,-0.0298933,0.652344
-0.0319795,-0.0292534,0.652067
-0.00499481,-0.0184822,0.645736
-0.0552101,-0.0208752,0.660607
-0.0503154,-0.0248374,0.654825
-0.0125205,-0.0183835,0.641222
-0.0102956,-0.0165998,0.640659
-0.0142702,-0.00750708,0.762937
0.0260142,0.00132218,0.743305
-0.0193299,-0.0100085,0.753406
0.00821168,-0.000232461,0.75016
-0.0169604,-0.00912843,0.634038
0.00188,-0.00128241,0.744004
0.00309788,-0.00127286,0.743507
-0.0234318,-0.00638688,0.749967
0.00608406,0.00148537,0.740782
-0.0637507,0.0155976,0.656264
0.0160949,-0.00155809,0.760352
0.00938456,-0.00278036,0.747526
-0.0172872,-0.028696,0.678548
-0.0353448,-0.0279936,0.681798
-0.0137094,-0.0293425,0.670342
-0.0335997,-0.0283523,0.649693
-0.0504099,0.00534493,0.640064
0.0293631,0.00139718,0.741777
-0.00122348,-0.0235613,0.670886
-0.0185643,-0.0221957,0.696524
-0.00993945,-0.0247561,0.68933
-0.0121516,-0.0100271,0.635825
-0.0241376,-0.0275691,0.692046
0.0016322,-0.0148179,0.690975
-0.0603424,0.0204392,0.649487
-0.0504899,-0.0267471,0.664029
-0.101128,0.028377,0.76211
-0.062482,0.0431453,0.661682
-0.038396,0.0146215,0.638238
-0.0738621,0.0972966,0.667047
-0.0484251,0.0147491,0.644435
-0.024895,0.0793424,0.677768
-0.0562859,0.00034284,0.647033
-0.0740428,0.0984585,0.666024
-0.0740562,0.0984544,0.66602
-0.0532853,0.00474212,0.645797
-0.0750476,0.096245,0.668115
-0.0394099,0.0255056,0.644289
-0.0732299,0.10117,0.663879
-0.0461568,0.00972878,0.640617
-0.0474195,0.00842438,0.641322
-0.0426188,0.025541,0.644415
-0.0540063,0.00805008,0.643413
-0.0552329,-0.00081707,0.645438
-0.0544917,0.01565,0.644342
-0.0419525,0.0197511,0.642588
-0.0462422,0.0171242,0.642927
-0.0488704,0.00811928,0.642565
-0.0744294,0.0982358,0.666272
-0.0780209,0.0939155,0.670228
-0.0509553,0.0164798,0.643202
-0.050895,0.0288393,0.644961
-0.0427069,0.0657597,0.674638
-0.0514281,0.0293092,0.645235
-0.0557681,0.0233105,0.648049
-0.0439398,0.0242552,0.644969
-0.0769166,0.0961707,0.668349
-0.058931,0.0203517,0.650104
-0.0784115,0.099118,0.665932
-0.0481686,0.0149357,0.644255
-0.0363288,0.0257182,0.643643
-0.0514861,0.0209609,0.646767
-0.0585045,0.0148537,0.647084
-0.0236974,0.102507,0.660548
-0.0213249,0.10846,0.656381
-0.0640166,0.0205767,0.652956
-0.0312791,-0.000863909,0.630715
-0.031418,0.0912425,0.66969
-0.0308803,0.0944091,0.666859
-0.0573497,0.00966919,0.649724
-0.0880498,0.0821913,0.680528
-0.025614,0.109746,0.655107
-0.056016,0.035086,0.653918
-0.0584517,0.0334345,0.654396
-0.0377042,0.000492165,0.631739
-0.0634723,-0.00386454,0.664315
-0.0934394,0.0731743,0.688556
-0.0343411,0.0933045,0.667921
-0.0362835,0.0905267,0.67032
-0.0615133,0.0159156,0.652256
-0.028682,0.109126,0.655386
-0.0304788,0.10657,0.65721
-0.0635525,0.0345176,0.653769
-0.0494402,-0.00655724,0.63627
-0.0457175,-0.00079663,0.633632
-0.0650235,0.0329107,0.655327
-0.0527151,0.0228667,0.647519
-0.0500361,-0.00580805,0.636797
-0.0634819,0.0131506,0.658269
-0.0507802,0.0262735,0.645391
-0.0381408,0.00491993,0.634568
-0.038257,0.00521369,0.634729
-0.0380431,0.0961007,0.665615
-0.0381234,0.0968483,0.664946
-0.053919,0.0304344,0.649203
-0.0580337,0.0426737,0.655159
-0.028203,0.052947,0.654745
-0.0477347,0.0372613,0.649001
-0.0453991,0.0400568,0.649755
-0.0550533,0.0310493,0.649118
-0.0904115,0.0852151,0.678655
-0.0378268,0.00765162,0.635247
-0.0514481,0.0283184,0.645357
-0.0491134,0.0362991,0.650534
-0.0526975,0.02799,0.645825
-0.0357568,0.0633803,0.668774
-0.0675313,0.00583516,0.672197
-0.0494992,0.0808619,0.678776
-0.0741422,0.0476244,0.679697
-0.0459487,0.00417151,0.638022
-0.056129,-0.00618122,0.641467
-0.0348292,0.0153781,0.636065
-0.0179502,0.025178,0.640755
-0.07548,0.0480985,0.67921
-0.0458035,0.0960642,0.665934
-0.0404947,0.110191,0.654536
-0.0417712,0.108133,0.655932
-0.0242603,0.0810359,0.677474
